TimeStep,real_f6,pred_f6
0,1.677684,0.97869545
1,1.699367,1.251928
2,1.7089651,1.2765886
3,1.7096047,1.2551137
4,1.6944529,1.2523423
5,1.7002363,1.2033874
6,1.6994389,1.2226882
7,1.6994389,1.2072232
8,1.7209047,1.2107801
9,1.7137338,1.2133589
10,1.7520648,1.2452632
11,1.7337381,1.2419281
12,1.6655025,1.2950649
13,1.6654658,1.3069568
14,1.6654658,1.3113257
15,1.6381814,1.3134421
16,1.6267966,1.2965504
17,1.5989927,1.2682322
18,1.5657076,1.2623242
19,1.5183815,1.2672215
20,1.5021316,1.3135644
21,1.5021316,1.3188266
22,1.5364795,1.3194321
23,1.5005744,1.3471664
24,1.4468381,1.3559469
25,1.470223,1.3752221
26,1.4600701,1.3695451
27,1.4656111,1.3561077
28,1.4656111,1.3514205
29,1.4853749,1.3492397
30,1.4276903,1.3587772
31,1.4453773,1.4238813
32,1.5142891,1.4297816
33,1.451691,1.4776
34,1.5753897,1.4532257
35,1.5438071,1.4534887
36,1.5811969,1.4706734
37,1.6102688,1.466257
38,1.5858456,1.4819702
39,1.5811969,1.5447608
40,1.5811969,1.5247959
41,1.5119231,1.5580183
42,1.5232352,1.5508366
43,1.5472238,1.5526222
44,1.5660818,1.5584941
45,1.5600334,1.5162077
46,1.5612648,1.5310198
47,1.5612648,1.5284171
48,1.5378913,1.5181124
49,1.4831046,1.5372342
50,1.524986,1.571031
51,1.3934516,1.5385073
52,1.3856403,1.6235265
53,1.3726983,1.5189878
54,1.440222,1.5438197
55,1.3911093,1.5459443
56,1.4506772,1.5541061
57,1.4357548,1.5228084
58,1.4425881,1.5281883
59,1.4425881,1.4959314
60,1.4605163,1.4885895
61,1.4099549,1.4877675
62,1.3963127,1.487452
63,1.3973511,1.4564229
64,1.3414172,1.4328398
65,1.3363469,1.4065014
66,1.3363469,1.4104918
67,1.3487456,1.3819731
68,1.3597081,1.3890917
69,1.3896486,1.3967139
70,1.4804852,1.385296
71,1.478964,1.3601395
72,1.4777925,1.3407521
73,1.4777925,1.3633777
74,1.4712858,1.3576261
75,1.4972663,1.3638173
76,1.4982083,1.3646957
77,1.4494337,1.3733803
78,1.4600701,1.3598763
79,1.4481175,1.3224472
80,1.4481175,1.3201506
81,1.4911814,1.3145741
82,1.4700056,1.3067306
83,1.423718,1.316094
84,1.4412,1.3369734
85,1.4649353,1.3609421
86,1.4648987,1.3636736
87,1.4648987,1.3624259
88,1.4471396,1.3607298
89,1.4094001,1.3607987
90,1.3835635,1.3597635
91,1.3739173,1.3710873
92,1.4105947,1.3695654
93,1.4112228,1.3582661
94,1.4112228,1.4178034
95,1.420084,1.4087008
96,1.4385678,1.4162508
97,1.4434934,1.4168838
98,1.5033872,1.4049484
99,1.5195171,1.4279658
100,1.516281,1.4414908
101,1.516281,1.4254826
102,1.4842033,1.3899854
103,1.4383872,1.3827564
104,1.4133234,1.3785301
105,1.4285113,1.4011663
106,1.4071183,1.4043797
107,1.4194925,1.4008067
108,1.4194925,1.3670948
109,1.3721788,1.3748192
110,1.3867874,1.3698995
111,1.3603715,1.3781778
112,1.3378192,1.3925197
113,1.3495667,1.3680938
114,1.3537318,1.3591543
115,1.3537318,1.3537832
116,1.3384475,1.3287573
117,1.3269057,1.33481
118,1.3707302,1.334385
119,1.3863405,1.3193678
120,1.3847106,1.2865927
