TimeStep,real_f5,pred_f5
0,-0.7774028,-0.6373379
1,0.047937166,-0.51227343
2,0.44458115,-0.3599351
3,0.26428843,-0.24387947
4,0.16813232,-0.28767902
5,-0.6251556,-0.33146647
6,-0.80544835,-0.5408669
7,-0.7573703,-0.66350293
8,-0.8615394,-0.56175387
9,-0.79342884,-0.40289187
10,-0.541019,-0.23848149
11,0.48063967,0.41244972
12,0.3965031,0.89201427
13,0.16813232,0.65157545
14,-0.46890193,0.022376018
15,-0.81746787,-0.31049806
16,-1.0899101,-0.7113115
17,-1.1980858,-0.9739291
18,-1.1860663,-1.0613246
19,-1.2461638,-1.1004678
20,-1.3182809,-1.0727934
21,-1.2341443,-1.2926145
22,-0.80544835,-1.0050778
23,-0.51698,-0.7180421
24,-0.3607263,-0.42323527
25,-0.30062875,-0.1838956
26,-0.000140892,-0.021470416
27,0.21621037,0.09800051
28,-0.07225797,-0.13173716
29,-0.02417992,-0.087224275
30,-0.13235554,-0.21998087
31,-0.31264824,-0.16897468
32,-0.10831652,-0.36564013
33,0.1561128,-0.22005934
34,0.7651015,-0.04260507
35,1.0695959,0.40776497
36,1.157739,0.88463396
37,0.6969909,0.6876868
38,0.10803474,0.1579056
39,-0.56505805,-0.275948
40,-0.9817346,-0.6778518
41,-1.1139492,-0.9882272
42,-1.2461638,-1.0130228
43,-1.2101053,-1.0964863
44,-1.34232,-1.041596
45,-1.2101053,-1.1375206
46,-0.63717514,-0.91383004
47,-0.27658972,-0.56548214
48,-0.096297,-0.325082
49,-0.07225797,-0.05323157
50,0.2402494,-0.013947751
51,0.5407372,0.16556685
52,-0.048218947,-0.16233641
53,0.047937166,-0.2640559
54,-0.30062875,-0.26234344
55,-0.24053116,-0.33143547
56,-0.46890193,-0.3278888
57,0.07197619,-0.21515834
58,0.66093236,-0.06515761
59,1.0816154,0.39330262
60,0.72904295,0.98003805
61,0.36044455,0.73445714
62,-0.13235554,0.2557112
63,-0.7774028,-0.19269863
64,-1.1500077,-0.60824615
65,-1.2822224,-1.0096343
66,-1.2822224,-1.0387969
67,-1.2461638,-1.087875
68,-1.3182809,-1.1023548
69,-1.2942419,-1.1972638
70,-0.8254809,-1.0796338
71,-0.72131175,-0.772672
72,-0.5049605,-0.5767132
73,-0.48092145,-0.36111313
74,-0.1804336,-0.16635063
75,0.10803474,-0.076303735
76,-0.27658972,-0.12221813
77,-0.15639457,-0.33965734
78,-0.4328434,-0.4087987
79,-0.45688242,-0.5015636
80,-0.5890971,-0.5703615
81,-0.57707757,-0.49623233
82,0.1561128,-0.17874633
83,1.2218431,0.31223208
84,0.7050039,0.63109165
85,0.42054212,0.605663
86,0.03591765,-0.006381962
87,-0.5890971,-0.38761178
88,-0.95769554,-0.8119207
89,-1.1740468,-1.1362728
90,-1.1500077,-1.2152675
91,-1.2942419,-1.2178286
92,-1.2221248,-1.2668674
93,-1.1980858,-1.2255294
94,-0.5289995,-1.2854842
95,-0.1804336,-1.0761892
96,-0.28860924,-0.6695689
97,-0.46890193,-0.35126656
98,0.023898136,-0.05264343
99,0.49265918,0.0981659
100,-0.060238462,-0.07032241
101,-0.12033603,-0.21679235
102,-0.22851165,-0.16662219
103,-0.048218947,-0.28387997
104,-0.45688242,-0.31647992
105,-0.07225797,-0.17380296
106,0.19217134,0.18129537
107,1.0135047,0.4817714
108,1.0135047,0.71535003
109,0.72904295,0.5599015
110,0.12005425,0.09212653
111,-0.72131175,-0.22551921
112,-1.1139492,-0.60399723
113,-1.2702029,-0.91570073
114,-1.2221248,-1.0245754
115,-1.2702029,-1.0970147
116,-1.3303005,-1.0791041
117,-1.2822224,-1.1024449
118,-0.8254809,-1.0951217
119,-0.45688242,-1.0626723
120,-0.07225797,-0.59732246
121,-0.22851165,-0.30339634
122,0.2522689,-0.2222723
123,0.45660067,0.1440858
124,-0.060238462,0.007036097
125,0.03591765,-0.034950692
126,-0.096297,-0.19635004
127,-0.3607263,-0.32902682
128,-0.5049605,-0.3350544
129,-0.45688242,-0.30079088
130,-0.08427749,-0.018107489
131,1.2258496,0.5022345
132,1.0014852,0.8479503
133,0.58480877,0.54850304
134,0.18015182,-0.04494215
135,-0.541019,-0.41543442
136,-0.72131175,-0.79748076
137,-1.0458386,-1.0355521
138,-1.2101053,-1.1537836
139,-1.3182809,-1.1671053
140,-1.2581834,-1.1919066
141,-1.1980858,-1.2322232
142,-1.2381508,-1.1084338
143,-1.1059362,-1.0082065
144,-0.5850906,-0.5714868
145,-0.46890193,-0.2596933
146,-0.036199436,-0.0853214
147,0.27630794,0.027581394
148,0.38448358,-0.057432417
149,0.059956677,-0.22222802
150,-0.13235554,-0.32843187
151,-0.13235554,-0.2951928
152,-0.34870678,-0.4066633
153,0.023898136,-0.29803997
154,0.26428843,0.19092202
155,0.3123665,0.51908547
156,0.37246406,0.82016504
157,-0.048218947,0.6041389
158,-0.51698,0.27513853
159,-0.96170205,-0.16653278
160,-1.0137866,-0.5735895
161,-1.1059362,-0.9368694
162,-1.2221248,-1.0527512
163,-1.2822224,-1.1336334
164,-1.3303005,-1.183101
165,-1.2461638,-1.3179461
166,-1.2501704,-1.0270913
167,-1.1620272,-0.9168249
168,-0.6011166,-0.56629944
169,-0.02417992,-0.18466422
170,0.19217134,0.007368833
171,0.66093236,-0.030782592
172,0.19217134,-0.15345636
173,-0.3727458,-0.24307013
174,-0.42082387,-0.16290596
175,-0.9897476,-0.51226884
176,-0.96971506,-0.51038104
177,-0.8415069,-0.35049295
178,-0.57707757,0.014914937
179,0.6128543,0.36056155
180,0.8612576,0.69631225
181,0.27630794,0.5554578
182,-0.42082387,0.09010307
183,-0.945676,-0.24854815
184,-1.2101053,-0.61237824
185,-1.3182809,-0.9833445
186,-1.2702029,-1.0632772
187,-1.34232,-1.0296503
188,-1.3783785,-1.1069659
189,-1.2942419,-1.1977736
190,-0.9336565,-0.88589156
191,-0.46890193,-0.73924017
192,-0.57707757,-0.6216253
193,-0.39678484,-0.20915422
194,-0.22851165,-0.100866914
195,0.33640552,0.0190271
196,-0.15639457,-0.14235471
197,-0.16841409,-0.17400531
198,-0.2525507,-0.34241012
199,-0.22851165,-0.23246682
200,-0.28860924,-0.30013108
201,-0.3727458,-0.22929895
202,-0.048218947,-0.06627099
203,0.9293682,0.5935416
204,0.6969909,0.92058784
