TimeStep,real_f3,pred_f3
0,-1.2629901,-0.7765836
1,-1.3216436,-1.0424162
2,-1.0073497,-1.235291
3,-1.3216436,-1.1324004
4,-1.420137,-1.0522361
5,-1.2823567,-1.1248937
6,-1.440057,-1.1148353
7,-1.5579172,-1.2787906
8,-1.5772839,-1.1958754
9,-1.6564106,-1.0924364
10,-1.6364907,-1.2078738
11,-1.7150642,-1.282436
12,-1.8135576,-1.3372754
13,-1.8329241,-1.1965057
14,-1.872211,-1.1012211
15,-1.7742708,-1.1905223
16,-1.9513378,-1.2063419
17,-1.9906244,-1.2690939
18,-1.9707044,-1.2873849
19,-1.9906244,-1.2211771
20,-1.9906244,-1.1602739
21,-1.6757773,-1.1292372
22,-1.6757773,-1.1517364
23,-1.6956974,-1.1479686
24,-1.7150642,-1.1558855
25,-1.5972039,-1.2200404
26,-1.6165706,-1.189793
27,-2.2656317,-1.0351226
28,-1.9707044,-1.0255568
29,-1.2237034,-1.0065236
30,-1.2629901,-0.97415936
31,-1.1252099,-0.7855389
32,-0.8502028,-0.85498035
33,-0.948143,-0.70356125
34,0.0744185,-0.7061447
35,-0.55527574,-0.69860804
36,0.31013885,-0.7416854
37,0.13307188,-0.62531453
38,-0.3582888,-0.6971338
39,0.23156542,-0.6346151
40,0.15299194,-0.6403835
41,-0.004708281,-0.60954404
42,0.46728575,-0.5641757
43,-0.3389221,-0.47222215
44,-0.29963538,-0.5894638
45,-0.043995026,-0.46285468
46,-0.37820882,-0.35722095
47,-0.22106192,-0.24091224
48,-0.37820882,-0.31990933
49,-0.024074992,-0.31348634
50,-0.41749552,-0.38926607
51,-0.515989,-0.32188553
52,-0.515989,-0.4269498
53,-0.31900206,-0.48841584
54,-0.27971536,-0.63636464
55,-0.24042861,-0.50734764
56,-0.6139292,-0.53040165
57,-0.3389221,-0.64131385
58,-0.63384914,-0.6995286
59,-0.43686223,-0.78381
60,-0.71242267,-0.8318764
61,-0.31900206,-0.9246699
62,-0.39757553,-0.9347983
63,-0.18122187,-0.9309053
64,-0.6139292,-0.8849913
65,-0.63384914,-0.82225096
66,-0.968063,-0.7863482
67,-1.4007703,-0.75353235
68,-0.8302828,-0.75449646
69,-0.515989,-0.77551234
70,-0.67313594,-0.7794455
71,-1.0665565,-0.77293396
72,-1.1252099,-0.71750236
73,-1.1644965,-0.69649357
74,-0.9287763,-0.6867835
75,-1.0665565,-0.85406137
76,-1.6364907,-0.7967376
77,-2.069198,-0.7322257
78,-1.5579172,-0.7324834
79,-1.4793437,-0.7503732
80,-1.3808502,-0.7329612
81,-1.1844167,-0.7877132
82,-1.3216436,-0.91660166
83,-1.3614837,-1.0533817
84,-0.86956954,-1.0174274
85,-0.9874297,-0.9673939
86,-1.420137,-0.79355586
87,-1.4793437,-0.87716377
88,-1.6757773,-0.8619715
89,-1.6564106,-0.92315567
90,-1.4594238,-0.89427495
91,-1.4594238,-0.817685
92,-1.5772839,-0.96092886
93,-1.4007703,-0.9204419
94,-1.6364907,-1.0216126
95,-1.7349842,-0.832778
96,-1.6165706,-0.8630962
97,-1.4594238,-1.1041197
98,-0.8894896,-0.9350916
99,-1.2037834,-1.069491
100,-1.6364907,-1.0716784
101,-1.6757773,-1.1456159
102,-1.8528442,-1.2149807
103,-1.420137,-1.1151725
104,-1.5772839,-1.0006965
105,-1.5772839,-1.0745163
106,-1.440057,-1.2401626
107,-1.4594238,-1.2296225
108,-1.4987104,-1.2012631
109,-1.5579172,-1.1625949
110,-1.6757773,-1.2795157
111,-1.6757773,-1.067504
112,-1.6564106,-1.2865115
113,-1.7150642,-1.3767055
114,-1.6956974,-1.1607746
115,-1.7543508,-1.4267964
116,-1.7543508,-1.6370958
117,-1.7349842,-1.7233735
118,-1.7349842,-1.5329735
119,-1.7742708,-1.3762993
120,-1.7742708,-1.2115337
121,-1.5772839,-0.98958606
122,-1.7150642,-1.162426
123,-2.2855515,-1.3956958
124,-1.6564106,-1.0506098
125,-1.1644965,-1.3395675
126,-1.0466365,-1.147426
127,-1.2237034,-0.80205476
128,-0.7909961,-0.4796664
129,-0.9287763,-0.8478297
130,-1.2237034,-0.15018174
131,-0.9088563,-0.6906706
132,-0.3389221,-0.6558616
133,-1.0267165,-0.4628744
134,-0.7909961,-0.58584183
135,-0.73178935,0.07895754
136,-0.515989,-0.47953695
137,-0.9088563,-0.21858752
138,-0.6532159,-0.09533331
139,-0.3582888,0.117182955
140,-0.67313594,-0.20826057
141,-0.24042861,-0.71581435
142,-0.8109161,-0.41672558
143,-0.43686223,-0.19237389
144,-0.8302828,-0.3285678
145,-0.53535575,-0.57130986
146,-0.63384914,-0.17414185
147,-0.7909961,-0.70415485
148,-0.73178935,-0.1176785
149,-0.86956954,-0.7715484
150,-0.63384914,-0.39236963
151,-0.6532159,0.37072974
152,-0.6139292,0.15219253
153,-1.3216436,-0.528357
154,-0.5945625,-0.5642745
155,-0.5945625,-0.6440084
156,-0.5945625,-0.6334091
157,-0.8894896,-0.69928885
158,-0.8894896,-0.7294832
159,-0.771076,-0.6663028
160,-0.515989,-0.6511418
161,-0.771076,-0.65893996
162,-0.7909961,-0.64845747
163,-0.004708281,-0.79401016
164,-0.37820882,-0.8171728
165,-0.43686223,-0.8502308
166,-0.47614896,-0.8525504
167,-0.6139292,-0.8830688
168,-0.26034865,-0.8669108
169,-0.47614896,-0.859124
170,-0.08328174,-0.8676689
171,-0.31900206,-0.83799756
172,-1.1844167,-0.79207903
173,-1.3415636,-0.7659329
174,-0.9088563,-0.7009716
175,-1.1644965,-0.7067057
176,-0.968063,-0.78073955
177,-0.5945625,-0.9999437
178,-0.8302828,-1.1285747
179,-1.1252099,-1.2542182
180,-0.6139292,-1.1651561
181,-0.6925026,-1.2510234
182,-1.3415636,-1.1589456
183,-1.5772839,-1.1367571
184,-1.5772839,-0.9924877
185,-1.6564106,-1.0005218
186,-1.5579172,-0.99141705
187,-0.968063,-0.8560772
188,-0.6532159,-0.7845051
189,-0.9088563,-0.67208
190,-0.968063,-0.7473662
191,-1.0665565,-0.9168705
192,-0.968063,-0.7557272
193,-0.8109161,-0.98305345
194,-0.8302828,-0.9662626
195,-1.3022768,-1.139936
196,-0.9874297,-1.1201638
197,-1.1844167,-1.1395975
198,-1.4987104,-1.344623
199,-1.5772839,-1.3424617
200,-1.5579172,-1.1687603
201,-1.6165706,-1.4232106
202,-1.6956974,-1.4071935
203,-1.5186305,-1.2545592
204,-1.4594238,-1.346882
205,-1.5579172,-1.2984189
206,-1.6364907,-1.3175033
207,-1.6364907,-1.417488
208,-1.6165706,-1.4181671
209,-1.5972039,-1.3462921
210,-1.6165706,-1.2094282
211,-1.6956974,-1.2850825
212,-1.6956974,-1.3991469
213,-1.6564106,-1.8329593
214,-1.6956974,-1.6002501
215,-1.7150642,-1.4249367
216,-1.7349842,-1.3848125
217,-1.5772839,-1.2778636
218,-1.7543508,-1.1695192
219,-1.7742708,-1.2429749
220,-2.344205,-0.89495397
221,-1.7349842,-1.0576138
222,-1.7150642,-1.0784854
223,-1.5972039,-0.9996308
224,-1.2629901,-0.850567
225,-0.9874297,-0.6226197
226,-0.771076,-0.3797431
227,-0.47614896,-0.67265695
228,-0.6925026,-0.53937525
229,-0.39757553,-0.3024884
230,-0.08328174,-0.20541866
231,-0.45678228,-0.19682752
232,-0.3582888,-0.09710984
233,-0.41749552,-0.030981421
234,0.32950553,0.016494721
235,-0.063361704,0.04794857
236,-0.08328174,0.019636646
237,0.3693456,0.23441084
238,-0.24042861,0.12161596
239,-0.16185519,0.15569909
240,0.38871226,0.059311315
241,-0.004708281,-0.25755847
242,0.31013885,-0.43725932
243,-0.22106192,0.2614891
244,-0.53535575,0.10629314
245,0.054498468,-0.02041921
246,-0.16185519,-0.41142666
247,0.093785174,-0.43512928
248,-0.968063,-0.4496513
249,-0.16185519,-0.39081693
250,-0.063361704,-0.5186944
251,-0.39757553,-0.4914797
252,-0.08328174,-0.5167937
253,-0.102648415,-0.25073963
254,-0.14193515,-0.30457768
255,-0.26034865,-0.42044175
256,0.34942555,-0.29502273
257,-0.39757553,-0.20693634
258,-0.27971536,-0.08441146
259,-0.24042861,-0.38675094
260,-0.3389221,-0.40681815
261,-0.49606898,-0.3551991
262,-0.39757553,-0.37579465
263,-0.14193515,-0.41477
264,-0.6139292,-0.39644003
265,-0.8302828,-0.41357023
266,-0.6532159,-0.4266715
267,-0.55527574,-0.48092622
268,-0.9088563,-0.48320353
269,-0.7909961,-0.490906
270,-0.55527574,-0.448887
271,-0.6925026,-0.40626186
272,-0.43686223,-0.40781486
273,-0.27971536,-0.4253369
274,-0.43686223,-0.6381738
275,-0.20114191,-0.77216154
276,-0.41749552,-0.8527956
277,-0.37820882,-0.7131525
278,-0.53535575,-0.8032123
279,-0.8502028,-0.82864004
280,-0.9874297,-0.79252195
281,-0.968063,-0.7843716
282,-0.9088563,-0.8244047
283,-0.771076,-0.8949677
284,-0.771076,-0.81550896
285,-0.71242267,-0.8880785
286,-0.5945625,-0.98444235
287,-0.49606898,-0.8293166
288,-0.6925026,-1.0002187
289,-0.8109161,-1.0961717
290,-0.7909961,-1.0050708
291,-0.8302828,-1.1318755
292,-1.0267165,-0.9891793
293,-1.4007703,-0.9782505
294,-1.440057,-0.98470676
295,-1.2629901,-0.93029124
296,-1.4594238,-0.9438822
297,-1.6564106,-1.037322
298,-1.6364907,-1.0612525
299,-1.6564106,-1.0742695
300,-1.8135576,-1.0857352
